id	filename	md5	size	state
09115d92-8992-4b72-bcbe-4ddff20960d9	f00b69a3-c3d2-4499-b337-abbce3e48f9b.FPKM-UQ.txt.gz	fcb411d4906560016325ffaa37ff61fd	530578	live
091a36c4-00bd-48ac-a964-d26c1cb22dbd	6f899334-8741-4d1d-a8e2-3bf17a25c968.htseq.counts.gz	7d2e6b1a1504adddde8bd77487f1dc1f	253172	live
09204a32-2f55-49bb-aea6-e3335530cdfe	27348a04-4203-4990-ba27-4bde0422932b.FPKM-UQ.txt.gz	e23b677052257ec49729c59589f547e1	539251	live
09488de6-5525-4f6e-bc86-8856409f6933	21afb538-3284-4897-ae1b-ea53a3209920.FPKM.txt.gz	19de93b30c677ddc967dc9442d400f83	526282	live
0a2f5c2e-5e46-4d53-8c17-5cdcccf8602d	776104e1-6a5b-4fda-8943-23edd5bcb462.FPKM.txt.gz	38435fe1c1f6e78270a10f12edbb0e30	518139	live
0a797992-2416-4770-8790-6d9603df6d35	5e34aa02-ef95-47e8-8dc1-7fdbbb9c883c.FPKM-UQ.txt.gz	8776b4105a268be4aa84ec65e498da00	525191	live
0aa53786-929e-47ea-9169-7ed06710cf2f	53bbcddc-bbee-4a5c-ae1b-f68a5e7ef01c.FPKM-UQ.txt.gz	09d9f16fddd6062c9b05fde970a4a190	553564	live
0acaea3b-3157-4e69-ae01-7d7c59047128	5aebac9e-80ba-48bb-aedf-752196a1861a.htseq.counts.gz	6c691ef4f5490e72d2fe50d8a562a49e	256422	live
0af2d5f2-00c8-4ee2-8a79-790ddd1272f1	7a790ece-2c1a-4895-a475-9fabbc0622a3.htseq.counts.gz	bda8e8e0bbd3b2442bb1f1d7cb47a8c6	259519	live
0afeb21a-28f0-4173-8907-7d2db5435b3b	57be3f81-6dbb-4257-a4b5-f823e30d76bf.FPKM.txt.gz	0d6cfcbd42be13c2ab217a80dde386a8	537320	live
0b358532-e510-49b7-a61b-f0b699e7f05e	ffcebcae-607d-4a4c-bb0e-6eda3ec5ac25.htseq.counts.gz	66e5a9011d6716d1d13754f794d7c6e7	253987	live
0b56b7cd-7ee3-439d-8827-9442f60cc531	8accded2-8915-4eda-9ee4-c6730c2474de.FPKM-UQ.txt.gz	bb0d84630ee5694cad46044fdc993091	564064	live
0b9c35e3-b0e9-4b7a-b0fd-8a837edf872e	640ccf3e-487f-49ca-8df6-67e10d852c9e.FPKM.txt.gz	bd81b6b262ed55611bd142b64b081b10	519867	live
0be2e699-7dc3-4991-a4e1-8d56a54ae6c7	e68b0db1-da01-475f-aa4e-6f7f87bbc135.htseq.counts.gz	be3bf3419e56edf1705e62aea2366673	255392	live
0c0c7ac6-aa7e-4d5c-bc25-eea6e09cb83e	22ec8ef1-957b-468e-b101-a9e088f86338.htseq.counts.gz	e57859c969833787cec317bfbf9efe9f	254919	live
0c231106-7d6d-48f9-b0bd-4226820985ff	bf10b66f-f192-44fe-9580-16599fb7904b.FPKM-UQ.txt.gz	68b8f479030a54543090bd9da4d3787c	531804	live
0c83285e-09eb-4a27-b9b6-e7e01e4637be	4947a490-76f8-4cc9-b66f-f8ad69300179.FPKM-UQ.txt.gz	b8beaa46760b7f0782a5d25c699acefa	545944	live
0c84903e-5f7a-41f0-8c2b-f4529984a5e0	bcc63e30-8c08-4767-85a0-69433319bd21.FPKM.txt.gz	da92f7c4af609420e18fafc7999b25bb	523026	live
0cbbf047-2115-460d-b5ff-64c9a973db3a	66827b45-d9f9-419e-b4d7-15504dd24b61.FPKM-UQ.txt.gz	7b33beb39bf906cf4adcade49c1c0e68	509151	live
0cf9a40b-4102-441f-8ab1-63a157a69453	844b8466-6848-4dd7-b620-1a84103f63c8.FPKM-UQ.txt.gz	77e98b9b378b5b20262511edb74a68dc	516171	live
0d0e1f6f-5298-4227-ae3f-8a2ac391a05b	454d2d51-19c4-4509-96ad-c400035a49f4.FPKM.txt.gz	e6d46eedae3cca64adcdd542844b7c71	561646	live
0d189924-862a-4fc1-ae1c-85f13d5bf8ad	1e69236e-5526-4bf1-8de5-35d50a71f227.htseq.counts.gz	391b4394a48b856fd9b435f82b8f78af	253595	live
0d1c99d5-d871-4e5e-a9e4-b744105c43ea	f83b0459-e485-4988-bdce-5a217b454d8b.FPKM.txt.gz	9a40fd97e6357f1d7f0a50e48e9a64a1	525940	live
0d3ebfad-69c7-4bd6-9a47-53493e2a98d6	a73b7250-3437-4279-b3e1-1add31d7b3fc.FPKM-UQ.txt.gz	ed31d7fa9fe17f50a86c6b74530e233c	534907	live
0d59438e-2bcd-4847-9c8b-be41a8980ae3	24eae743-7c15-40f5-82ef-8284c704a6f3.htseq.counts.gz	ee275742aa79c4b2ee2c3ac785f0914a	256989	live
0dd91ad6-9c3a-4748-9a97-b2ba49689210	f9e98164-b7e5-4d58-a4ba-d6947d832088.FPKM.txt.gz	3973ff743d4d9c175fa06e623c360a2d	498592	live
0de11495-6f10-4326-857e-269ec6dac376	9792f7ee-3295-43d7-b2f9-46cfa2dd2167.htseq.counts.gz	4a566eb38c4b862db64f038f3aa3d8db	254548	live
0e22fc3d-b171-4224-9a62-0f62d3f42b03	acbe8040-a94b-4c8f-9a45-8f05182d9aed.FPKM.txt.gz	6fa21ba38779800ad020a5d6ed452942	528022	live
0e345952-6f09-4e61-b9a9-e8f809bf21e0	6073b31e-7ce7-423e-a9b2-a85e3e9bc62e.FPKM.txt.gz	ae8848b33b13c64b81dc394453f47c60	533484	live
0e636519-c09c-4ca2-87ad-4492712f0b88	151836ff-610c-49ac-a8c5-868e0bbf4eaa.htseq.counts.gz	00cdd6daf656417f53508a44dfb09fd7	259260	live
0e67bc32-bf17-4c4b-ada1-b2a07b7c0876	3d01269f-7b74-4f80-8a08-abb448913492.FPKM.txt.gz	b04f74965494dac2c70c382fdbd3d506	558353	live
0e903a34-9c87-4444-abfa-fa22882f2cd5	286f0725-a1d9-4745-aa33-c7a0d35e0481.FPKM.txt.gz	f8d29e9e66738433a619d4e554b7d047	512018	live
0ed3a4f4-c9c5-49b2-9c69-5d807f4d469c	6a0f01a5-152a-494e-aef3-45e58c875a64.htseq.counts.gz	80bf7f1e76aaed7d76195962eda9cf89	258281	live
0ed6869f-31f5-41b6-a70e-ecb04e00d95b	3251fab1-8a05-4a78-98f5-0771528310bf.FPKM-UQ.txt.gz	ef0fd133b884b66cc96984f83c4d5326	524682	live
0ef37586-fb96-4db1-9c46-cf5d1edd726f	3cd45be6-69d7-41c2-897a-44f8a70a451f.FPKM.txt.gz	2f2d9ec4fb052dc43853f847901ced13	518253	live
0efbffb2-e37d-4c1a-94b6-6075f5058f2a	a86ebddd-ebf1-4e14-89ec-de8b0dac02ff.FPKM-UQ.txt.gz	9c5a3e7782df6791f06c3a53f437ce59	534222	live
0f030a91-641a-4703-aa8e-d7df5bf9efa0	996fa724-fa06-4f69-abd7-910a1a74e276.htseq.counts.gz	2d83d33ac199e2cd82ae5debc6f1f325	252210	live
0f215690-dd38-422c-90bd-18b43f213db6	09246213-2ca8-461d-8cb9-2de1da038b7f.FPKM.txt.gz	67fa3d0e23f752705d247fc8639d215e	537036	live
0f5f8c38-2ad0-4acc-9f4e-c1d5ffddc059	d3b586fc-3d45-40f1-bbfa-53e85e005e4c.htseq.counts.gz	25540ab4d1bcce877c3d1c7f085efa54	252523	live
0f744d9c-b650-4c7e-a7e1-ecd5cdc7c9a3	091dc352-d8e6-484e-989b-4bc571051130.FPKM-UQ.txt.gz	604e0f585710bb9f2eab124b6ecd34e8	556813	live
0f9c30c1-1e14-404f-97b9-b0576d8d1b04	f091a9a1-1645-4a21-b5a2-2f7cae2bdbfe.FPKM-UQ.txt.gz	5b39638f43a1ad6a6ec95044b1c758b0	530943	live
0fe52d10-cb64-40fd-acc2-4a7a0f9b8793	baec18f7-38ab-469f-bdb9-8ff04883679f.FPKM-UQ.txt.gz	681bab56837df5ef7e6d845e76388d4c	510837	live
0ffbea9f-4c2a-4e76-aff3-a852f5135eb0	3fdbd440-98a0-4ea0-ad84-d38667e176d0.FPKM-UQ.txt.gz	0aace006bbdd96e579f83bd376621179	520870	live
101cccd5-a5f3-4b50-b8cb-49c8038dabd6	091dc352-d8e6-484e-989b-4bc571051130.FPKM.txt.gz	0b802b906f9367b6f8f2f056d88b08b4	554911	live
1056fa74-49b1-4b9b-bb1d-497202ce3c12	1d5e00c4-5c82-4035-8304-841ba81c61fd.FPKM-UQ.txt.gz	9062a6921ec5cdb940f60a63af792b12	538871	live
107f5efd-4b91-4eaf-b639-cb64838c99ef	cf503a9b-6af6-461a-8833-a6d26c99bdb7.FPKM-UQ.txt.gz	d7db70e4229ed34693a2c31f888d6780	528236	live
108caf3f-2a6d-4eb0-96e7-63107b87bfa3	a7ba8570-638d-4ec3-a02e-e861114ce097.FPKM-UQ.txt.gz	a8953f4e98791c9d4b1de5c08036e360	544285	live
11374210-13db-4051-92ed-8f86f841d977	bd77428f-6994-415d-ad14-a6e7676b343a.FPKM.txt.gz	be99716cdd6a00aa251174e3dce7ccf1	508124	live
117c9f65-0fec-447c-b264-56a07a7976a6	d0948978-3724-49dd-b7f7-5a28ca9a8571.FPKM.txt.gz	f61aca0d4045595e7f5736fc8f99309c	519602	live
1180f440-44fd-4e90-94a3-c5624662fe0f	6641ecad-6707-4f4d-ba99-d28b3817bd98.htseq.counts.gz	dc177e4236bf488efc3487bc50137963	259926	live
11e10268-b8a1-45c0-8fb5-2e1a184a2cc2	6b8fbd86-ffe4-463b-bd1e-5fe3249f9dc9.FPKM-UQ.txt.gz	6001acc679af6988664d25519e45c237	531272	live
120f0b44-5e67-44cb-b4be-e7552238f40b	789c658e-b98a-4e1f-b808-5579dee94abe.FPKM.txt.gz	284fa60aab859b6f61756033d1eaf0c9	515106	live
1232fa43-bfbe-4852-bcc7-584b1d007da6	71a24f55-17a7-4396-91fa-e6c7e03df518.htseq.counts.gz	c0b7706229f3000b1c707704a5fa52f9	253223	live
12366813-cc32-4c7d-bb4b-9c1f8a360e7e	601b2c2f-f51c-4055-90aa-53fc6380fb67.FPKM.txt.gz	46e60f71ebeff1780115000b5b97bb10	556524	live
12382b89-87e1-46b8-8dd8-470bc6d1db7e	a8d90f96-19e8-4b2c-a9c8-904a4063d235.FPKM-UQ.txt.gz	1adef0945e2aca1261ffa59569297101	523180	live
123a78ba-f2e8-4f8a-8d5c-96fd01e2d81c	4245d642-56a7-4b27-b74d-ba3e3535b4d8.htseq.counts.gz	cb921354dd81f3584e7bc19cd42db1db	253478	live
123e89e4-a93d-46cb-980e-d1acb1297e54	1d5e00c4-5c82-4035-8304-841ba81c61fd.htseq.counts.gz	c0fa87a7f91868bdc2938d40980abbad	258019	live
129bf087-37a5-4ae7-847b-9e8ed29c489c	015b7fde-e571-4f7d-9574-eacfa8107a4c.htseq.counts.gz	01fad72f0f964011f0af220c3aaeafa8	256064	live
12b47328-fd7d-486c-8f44-a1f6e422262b	6e2447ba-25fb-4c53-bf2f-4ee1e3642da2.FPKM-UQ.txt.gz	378e99aac8a5ef4ab5530ebde6ba5262	568221	live
12b86bf2-36cd-4351-afbd-55547cc90fe8	be68c6d8-3f37-4080-8ac7-4032756d071d.htseq.counts.gz	874d2e0aca89683bbb79cac906ed2f42	250244	live
12e6deea-2ad5-46f2-a3f9-b7d16a03f5b2	be5d2862-2042-43f3-9469-9c8c599e21fc.htseq.counts.gz	8e41badb303b8b3548e9362c0c198913	256863	live
1335ef45-59ae-47fc-8959-b2d657c3f561	45128466-9a14-4348-97f1-d08af79acbba.FPKM-UQ.txt.gz	ad99b2c5acb5585fe04e42b61a71e15a	553914	live
1338ac4f-240f-4281-84af-8d06e2ef484b	14ce8586-4131-4f56-b516-f640986ba95d.FPKM-UQ.txt.gz	46a49fda5296cc0703036b2036da0924	553326	live
133a46a5-d741-4afd-8e4d-0238779492f2	9af07569-4904-4354-8554-a53951d991d5.FPKM-UQ.txt.gz	043cbddc9b7b51805121787c1423b9fa	551945	live
1378c949-1cff-49bf-8132-3075e15eee91	0e303e50-9b5f-4ac5-9428-cc9979667d48.FPKM-UQ.txt.gz	fb3717964a32ec34c9b19d96eb675df8	532207	live
13850ee5-7407-4f9b-9a0b-6a30d94028f4	286f0725-a1d9-4745-aa33-c7a0d35e0481.htseq.counts.gz	d196df741e3bb1c0d10675e84149d204	253217	live
139fff07-dffd-47fe-9bf0-5783044b44cc	97ae61b2-1b02-4084-a949-8c7dc1073139.FPKM-UQ.txt.gz	0dbb61b5e24773bf35a9b22c96cb41d2	517845	live
13ebf468-8820-4784-9e9f-6150ca56656a	d56f943d-74a6-4a8a-85df-85fd737b0eab.htseq.counts.gz	20d10343bbe0fe146422a05dd683225f	255927	live
13fef6a4-cef1-4b71-b961-d76a442f6f10	aa0e4550-bfd3-4258-b5cb-9abe2de4a3e7.FPKM-UQ.txt.gz	1eccf072d652463d1e2151f5b9dddfa5	519237	live
14007a9d-045b-462f-965e-42b9d444872f	677bb05d-81de-4202-a17b-bc39fb1bfb5d.FPKM-UQ.txt.gz	10a222e827501758c3bef797d61dfa9d	533044	live
1408a0b4-5812-4191-a87b-f4cb32849cc4	a8d90f96-19e8-4b2c-a9c8-904a4063d235.htseq.counts.gz	701dc1844679ab21c6dfaf332deb32c2	252287	live
1433bdf9-1de5-4879-a4c2-2ee43800c1ba	f426d6b8-5010-471c-aa9c-253269f6bc03.htseq.counts.gz	b99153e18cca196290ddc6109f4a5217	255893	live
145b6f74-68a0-489b-a306-8b5dda6ee0e0	d9c6f1ad-5c45-4831-b152-ad05648104eb.FPKM.txt.gz	cab1674fff2f2e517e0f1b318046bfc9	537097	live
14f53cea-e25d-45b0-b313-b5fe731ece9d	e9d0a954-7b2d-42c1-a2e1-799a289cc5af.htseq.counts.gz	cfa6d4efc4c0822ed1096016e739c84f	254003	live
15333baa-e3e0-4114-a7e6-01ee316c979f	5c9f1a05-1dc7-4e83-8dc2-3e5071796c07.FPKM-UQ.txt.gz	92883052c71f0ee75dcd68242fc2dbce	517346	live
1555b51c-ac8e-4793-ae61-3b1ffe084425	9a9ad966-3448-4ac4-81c2-df59121204f0.FPKM-UQ.txt.gz	b78df026c830a0c47a9df924ba07b818	492590	live
15b106ef-9e42-4a5f-8452-6800f61b2f62	37759f54-5e74-48fd-87fe-630270219430.FPKM.txt.gz	3ad49b7b156f73a465f3d9c08c81e6a5	549724	live
15f3f82b-e39e-4cb7-b170-e2bbff61c609	956b383e-6fd2-492c-b907-cf7c09b06863.htseq.counts.gz	41536ad8ee9f13b38ac20265ebfbc19e	258005	live
160f9a11-65b0-44d0-bb02-5bb49a5b95d9	3ff465f0-6c58-41eb-bad1-15bd5cd80531.htseq.counts.gz	eb02ceb27dfecacfa93dc1796d533b14	255076	live
1616758e-8c84-4feb-b43b-a5458859bca6	776104e1-6a5b-4fda-8943-23edd5bcb462.FPKM-UQ.txt.gz	feee9d94fde11c3b2dca532550b16724	520171	live
169b58ef-7fe6-47a7-b8ef-d4b26a31d8db	956e52f2-475c-4aa3-9e99-0912e4612314.FPKM-UQ.txt.gz	0492eb7d4ebd44e0d9649d7d4ba3ed5e	515262	live
169e8edb-15aa-4a4c-b2ea-107c5516da41	2fc73f79-d413-4797-887a-3c425ef247c4.FPKM.txt.gz	63d1d57e2af6de6fcfdca6c0766c98e0	523193	live
16a6a641-52a3-4569-8ea1-ea090ad7027c	200f078d-025a-4d6a-9e45-709313357760.htseq.counts.gz	0bdf69d2936dfcc40c5f98dd0d069dc1	255524	live
